doc_id,word,label,context
2975,g,Chemical,"...SOD and DMTU have protective effects on GM - mediated nephropathy , 2 ) the mecha..."
2975,so,Chemical,"...s for the protective effects differ for SOD and DMTU , and 3 ) superoxide anions p..."
2975,d,Chemical,"...e protective effects differ for SOD and DMTU , and 3 ) superoxide anions play a c..."
2975,super,Chemical,"...fects differ for SOD and DMTU , and 3 ) superoxide anions play a critical role in GM..."
2975,g,Chemical,...peroxide anions play a critical role in GM...
2980,h,Disease,"...iomyocytes , was observed in control or hypertrophic hearts ...."
2984,anp,Chemical,...ntral cardiovascular effects of AVP and ANP in normotensive and spontaneously hyper...
2985,an,Chemical,...P ) and of atrial natriuretic peptide ( ANP ) on control of arterial blood pressur...
3002,s,Chemical,...splantation without chronic maintenance steroids ....
3008,s,Chemical,...Steroids were given to 39 % of patients f...
3008,s,Chemical,...e patients ( 14 %) received maintenance steroids ....
3022,s,Chemical,...lective serotonin reuptake inhibitors ( SSRIs ) and their toxic effects ....
3022,ris,Chemical,...ctive serotonin reuptake inhibitors ( SSRIs ) and their toxic effects ....
3024,ssris,Chemical,...iously linked with high blood levels of SSRIs ....
3030,ara,Chemical,"...- 2 , TNF and PAF were performed during Ara-C infusion to ten patients , including ..."
3030,c,Chemical,"..., TNF and PAF were performed during Ara-C infusion to ten patients , including th..."
3034,"1,5",Chemical,"...estigated the effects of clentiazem , a 1,5-benzothiazepine calcium antagonist , on..."
3038,death,Disease,"...ntiazem prevented epinephrine - induced death ( P <. 05 ), and attenuated the ventric..."
3068,icrf,Chemical,...onstrated by the protection provided by ICRF-187...
3068,187,Chemical,...ated by the protection provided by ICRF-187...
3069,rhythmo,Disease,...Epinephrine dysrhythmogenicity is not enhanced by subtoxic bup...
3070,d,Disease,...ng regional anesthesia could potentiate dysrhythmogenic effects of epinephrine ....
3070,rhythmo,Disease,...regional anesthesia could potentiate dysrhythmogenic effects of epinephrine ....
3071,rhyth,Disease,...mined whether bupivacaine alters the dysrhythmogenicity of subsequent administration ...
3079,rhyth,Disease,"...groups , epinephrine caused fewer prodysrhythmic effects than without bupivacaine ...."
3084,v,Disease,...min - 1 epinephrine until VT appeared ....
3089,d,Disease,...Bupivacaine antagonizes epinephrine dysrhythmogenicity in conscious dogs susc...
3089,rhythmo,Disease,...Bupivacaine antagonizes epinephrine dysrhythmogenicity in conscious dogs susceptible t...
3090,rhythmo,Disease,...ivacaine administration enhances the dysrhythmogenicity of subsequent epinephrine...
3091,milk,Disease,"...Milk-alkali syndrome induced by 1,25(OH)2D i..."
3092,milk,Chemical,...Milk-alkali syndrome was first described 70 ...
3092,al,Chemical,...Milk-alkali syndrome was first described 70 yea...
3092,syndrome,Disease,...Milk-alkali syndrome was first described 70 years ago in the...
3093,ul,Disease,"...Although with current ulcer therapy ( H - 2 blockers , omeprazol..."
3093,milk,Disease,"...le , and sucralfate ), the frequency of milk-alkali syndrome has decreased significa..."
3094,milk,Disease,...Milk-alkali syndrome can present serious and...
3097,milk,Disease,...ate as a valuable therapeutic tool when milk-alkali syndrome presents as hypercalcem...
3097,syndrome,Disease,...uable therapeutic tool when milk-alkali syndrome presents as hypercalcemic emergency...
3098,se,Chemical,... are neuroleptic malignant syndrome and serotonin syndrome spectrum disorders ? Th...
3098,disorders,Disease,...yndrome and serotonin syndrome spectrum disorders ? This report describes a case of encep...
3099,dopa,Chemical,...terminant of the symptoms may have been dopamine / serotonin imbalance in the centra...
3099,serot,Chemical,...f the symptoms may have been dopamine / serotonin imbalance in the central nervous sy...
3100,antidepressants,Chemical,...develops in association with the use of antidepressants indicates that NMS and SS...
3101,hemor,Disease,...Genetic separation of tumor growth and hemorrhagic phenotypes in an estrogen - induc...
3101,ha,Disease,...ic separation of tumor growth and hemorrhagic phenotypes in an estrogen - induced ...
3101,est,Chemical,...growth and hemorrhagic phenotypes in an estrogen - induced tumor ....
3102,hemorrha,Disease,"... ( F344 ) rat induces growth of large , hemorrhagic pituitary tumors ...."
3107,hemorrha,Disease,"...r untreated rats , and to become highly hemorrhagic ...."
3118,hemor,Disease,"...isingly , the F1 hybrid tumors were not hemorrhagic and had hemoglobin content and ou..."
3120,uit,Disease,"...However , while DES - induced pituitary growth exhibited quantitative , addi..."
3120,growth,Disease,"...However , while DES - induced pituitary growth exhibited quantitative , additive inher..."
3120,hemorrha,Disease,"...antitative , additive inheritance , the hemorrhagic phenotype exhibited recessive , epis..."
3121,hemorrha,Disease,...of the 160 F2 pituitaries exhibited the hemorrhagic phenotype ; 36 of the 160 F2 pituita...
3121,hemorrha,Disease,"...ange of mass , but 31 of these were not hemorrhagic , indicating that the hemorrhagic ph..."
3121,hemorrha,Disease,"...e not hemorrhagic , indicating that the hemorrhagic phenotype is not merely a consequenc..."
3136,is,Chemical,...Effects of CD-832 on isoproterenol ( ISO )- induced myocardial ischemia were st...
3138,is,Chemical,"...After the control ISO infusion with stenosis was performed ,..."
3138,hy,Disease,"...usion with stenosis was performed , equihypotensive doses of CD-832 ( 3 and 10 mic..."
3138,is,Chemical,... before and during the second and third ISO infusion ....
3139,is,Chemical,...d the increase in heart rate induced by ISO infusion ....
3144,is,Chemical,...3 mV ( P <. 01 ) at 3 min after ISO infusion with stenosis ....
3149,is,Chemical,...7 mV ( P <. 01 ) at 3 min after ISO infusion with stenosis ....
3150,is,Chemical,...832 improves myocardial ischemia during ISO infusion with stenosis and suggest tha...
3158,i,Chemical,...tein excretion was unaltered by rhIGF - I treatment in rats with chronic PAN neph...
3165,g,Disease,...in GFR was not associated with enhanced glomerular hypertrophy or increased segme...
3165,malondialde,Chemical,"...interstitial injury , or renal cortical malondialdehyde content ...."
3166,r,Chemical,"...ith PAN nephropathy , administration of rhIGF - I increased IGF - I and GH recept..."
3166,i,Chemical,"...nephropathy , administration of rhIGF - I increased IGF - I and GH receptor gene ..."
3167,rhigf,Chemical,"...In normal rats with intact kidneys , rhIGF - I administration ( n = 4 ) did not al..."
3167,i,Chemical,"...rmal rats with intact kidneys , rhIGF - I administration ( n = 4 ) did not alter ..."
3167,malondialde,Chemical,"...glomerular planar area , renal cortical malondialdehyde content , or glomerular or tubuloin..."
3167,rhigf,Chemical,...pared with untreated animals ( n = 4 ). rhIGF - I treatment reduced the steady state ...
3167,i,Chemical,...th untreated animals ( n = 4 ). rhIGF - I treatment reduced the steady state rena...
3168,i,Chemical,...de that : 1 ) administration of rhIGF - I improves growth and GFR in rats with ch...
3170,deficits,Disease,...earning and post-training consolidation deficits ....
3174,amnes,Disease,...ereafter produced no significant anti - amnesic effect ....
3176,dopa,Chemical,"... [ 3H ] spiperone binding from D1 or D2 dopamine receptor subtypes , respectively ...."
3179,t,Chemical,...) and thyrotropin - releasing hormone ( TRH ) are known to stimulate ventilation ...
3197,h,Disease,...ffect of both releasing hormones on the hypercapnic...
3198,hepatitis,Disease,...essing hepatitis B virus DNA in Chinese hepatitis B surface antigen carriers : a placebo ...
3199,2,Chemical,"...Lamivudine is a novel 2',3'-dideoxy cytosine analogue that has ..."
3199,3,Chemical,"...Lamivudine is a novel 2',3'-dideoxy cytosine analogue that has pot..."
3199,cytosine,Chemical,"...Lamivudine is a novel 2',3'-dideoxy cytosine analogue that has potent inhibitory eff..."
3201,h,Chemical,...Forty - two Chinese HBsAg carriers were randomized to receive...
3201,ag,Disease,...Forty - two Chinese HBsAg carriers were randomized to receive pla...
3205,hepatitis,Disease,...There was no change in the hepatitis B e antigen status or in aminotransfera...
3207,h,Chemical,...ve in suppression of HBV DNA in Chinese HBsAg carriers ....
3207,bsag,Disease,...e in suppression of HBV DNA in Chinese HBsAg carriers ....
3211,gestage,Chemical,... ) containing the third - generation progestagens gestodene or desogestrel than in user...
3211,gestagens,Chemical,...f OCs containing second - generation progestagens ....
3220,v,Disease,"...85 women met the inclusion criteria for VTE , two of whom were users of progestag..."
3220,pro,Chemical,"...ria for VTE , two of whom were users of progestagen - only OCs ...."
3220,o,Chemical,...f whom were users of progestagen - only OCs ....
3221,o,Chemical,"... of VTE associated with use of combined OCs , 43 were recorded as deep-vein throm..."
3230,pro,Chemical,"...Among users of third - generation progestagens , the risk of VTE was higher i..."
3230,tage,Chemical,"...Among users of third - generation progestagens , the risk of VTE was higher in users..."
3237,progestage,Chemical,...17 ) for the other third - generation progestagens ....
3242,convuls,Disease,...The authors examined the anticonvulsant effects of MK-801 on the pilocarpine...
3243,ton,Disease,... of pilocarpine ( 400 mg / kg ) induced tonic and clonic seizure ....
3243,seizure,Disease,... 400 mg / kg ) induced tonic and clonic seizure ....
3251,neuron,Disease,"...Pilocarpine produced neuronal death in the hippocampus , which show..."
3251,death,Disease,"...Pilocarpine produced neuronal death in the hippocampus , which showed pykno..."
3256,5,Chemical,"...Paclitaxel , 5-fluorouracil , and folinic acid in meta..."
3256,fluorouracil,Chemical,"...Paclitaxel , 5-fluorouracil , and folinic acid in metastatic breast..."
3260,tfl,Chemical,...p who received a total of 192 cycles of TFL : nine cycles ( 5 %) were associated wi...
3265,arrhythmia,Disease,"...Efficacy and proarrhythmia with the use of d,l-sotalol for sustain..."
3265,"d,l",Chemical,"...icacy and proarrhythmia with the use of d,l-sotalol for sustained ventricular tachy..."
3265,sotalol,Chemical,"...y and proarrhythmia with the use of d,l-sotalol for sustained ventricular tachyarrhythm..."
3266,"d,l",Chemical,"...des de pointes in patients treated with d,l-sotalol for sustained ventricular tachy..."
3266,sotalol,Chemical,"...de pointes in patients treated with d,l-sotalol for sustained ventricular tachyarrhythm..."
3267,"d,l",Chemical,"... ventricular fibrillation received oral d,l-sotalol to prevent induction of the ven..."
3267,sotalol,Chemical,"...tricular fibrillation received oral d,l-sotalol to prevent induction of the ventricular..."
3268,"d,l",Chemical,"...During oral loading with d,l-sotalol , continuous electrocardiograph..."
3268,sotalol,Chemical,"...During oral loading with d,l-sotalol , continuous electrocardiographic ( ECG..."
3269,"d,l",Chemical,"...Those patients in whom d,l-sotalol prevented induction of ventricu..."
3269,sotalol,Chemical,"...Those patients in whom d,l-sotalol prevented induction of ventricular tach..."
3270,"d,l",Chemical,"...r tachyarrhythmia was prevented by oral d,l-sotalol in 35 ( 43 %) patients ; the ve..."
3270,sotalol,Chemical,"...chyarrhythmia was prevented by oral d,l-sotalol in 35 ( 43 %) patients ; the ventricula..."
3271,d,Chemical,"...patients did not tolerate even 40 mg of d,l-sotalol once daily ...."
3271,l,Chemical,"...tients did not tolerate even 40 mg of d,l-sotalol once daily ...."
3271,sotalol,Chemical,"...ents did not tolerate even 40 mg of d,l-sotalol once daily ...."
3272,d,Chemical,"... during the initial oral treatment with d,l-sotalol ...."
3272,l,Chemical,"...uring the initial oral treatment with d,l-sotalol ...."
3272,sotalol,Chemical,"...ing the initial oral treatment with d,l-sotalol ...."
3274,"d,l",Chemical,"...However , the oral dose of d,l-sotalol was significantly lower in pati..."
3274,sotalol,Chemical,"...However , the oral dose of d,l-sotalol was significantly lower in patients wit..."
3280,d,Chemical,"...er 2 years of successful treatment with d,l-sotalol ...."
3280,l,Chemical,"... 2 years of successful treatment with d,l-sotalol ...."
3280,sotalol,Chemical,"... years of successful treatment with d,l-sotalol ...."
3281,"d,l",Chemical,"...g treatment even with low doses of oral d,l-sotalol ...."
3281,sotalol,Chemical,"...eatment even with low doses of oral d,l-sotalol ...."
3283,"d,l",Chemical,"...CG parameters before the application of d,l-sotalol did not identify patients at in..."
3283,sotalol,Chemical,"...arameters before the application of d,l-sotalol did not identify patients at increased ..."
3285,"d,l",Chemical,"...d electrical stimulation in the case of d,l-sotalol..."
3285,sotalol,Chemical,"...ectrical stimulation in the case of d,l-sotalol..."
3286,do,Chemical,...ronic hyperprolactinemia and changes in dopamine neurons ....
3295,5,Chemical,"...DA , norepinephrine ( NE ), serotonin ( 5-HT ), or their metabolites in the arcua..."
3295,t,Chemical,"..., norepinephrine ( NE ), serotonin ( 5-HT ), or their metabolites in the arcuate ..."
3295,5,Chemical,"...ncerta ( ZI ), except for a decrease in 5-hydroxyindoleacetic acid ( 5-HIAA ) in ..."
3295,5,Chemical,...ecrease in 5-hydroxyindoleacetic acid ( 5-HIAA ) in the AN after 6 - months of hy...
3295,hiaa,Chemical,...rease in 5-hydroxyindoleacetic acid ( 5-HIAA ) in the AN after 6 - months of hyperpr...
3298,ne,Disease,...Treatment - related disseminated necrotizing leukoencephalopathy with chara...
3299,ne,Disease,"...mages of two patients with disseminated necrotizing leukoencephalopathy , which de..."
3313,man,Disease,...other study subjects who did not become manic ....
3314,man,Disease,...ew days before the patient became fully manic ....
3328,post,Disease,...ar - old woman with a strong history of postoperative nausea and vomiting presented ...
3331,serotoni,Chemical,...th a propofol infusion and avoidance of serotonin antagonists provided a nausea - free p...
3335,cna,Chemical,...ived continuously nebulized albuterol ( CNA ) versus intermittent albuterol ( INA )...
3335,ina,Chemical,...( CNA ) versus intermittent albuterol ( INA ) treatments is reported ....
3340,h,Disease,...Hyperosmolar nonketotic coma precipitated...
3340,os,Disease,...Hyperosmolar nonketotic coma precipitated by li...
3341,h,Disease,"...reated with lithium , was admitted with hyperosmolar, nonketotic coma ...."
3344,ne,Disease,"...pe 2 diabetes , chronic polyuria due to nephrogenic diabetes insipidus was suffici..."
3344,h,Disease,...insipidus was sufficient to precipitate hyperosmolar dehydration...
3346,de,Disease,...f intravenous cocaine causes a profound deterioration of left ventricular (LV) sys...
3353,de,Disease,...ration in coronary sinus blood causes a deterioration of LV systolic and diastolic...
3357,reactions,Disease,"...ated osteoporosis , eosinophilia , skin reactions , allergic reactions other than thrombo..."
3358,crystal,Disease,...Nonopaque crystal deposition causing ureteric obstruction...
3358,hiv,Disease,...g ureteric obstruction in patients with HIV undergoing indinavir therapy ....
3359,hiv,Disease,"... CT features of ureteric calculi in six HIV-infected patients receiving indinavir ,..."
3359,infected,Disease,"...features of ureteric calculi in six HIV-infected patients receiving indinavir , the most..."
3364,obstruction,Disease,... enable diagnosis of ureteric stones or obstruction in patients with HIV infection who rece...
3366,5,Chemical,"...matriptan succinate , a serotonin - 1 ( 5-hydroxytryptamine - 1 ) receptor agonis..."
3366,xytryptamine,Chemical,"...an succinate , a serotonin - 1 ( 5-hydroxytryptamine - 1 ) receptor agonist , is an antimigr..."
3366,migraine,Disease,"...mine - 1 ) receptor agonist , is an antimigraine drug that is reported to act by selecti..."
3379,ho,Disease,...4 %) developed a homonymous hemianopsia 9 months following ...
3379,hemianopsia,Disease,...4 %) developed a homonymous hemianopsia 9 months following treatment and 5 pati...
3389,gamma,Chemical,...A relative gamma-aminobutyric acid - ergic deficiency mi...
3389,gamma,Chemical,"...ciency might occur because diazepam , a gamma-aminobutyric acid - mimetic agent , was..."
3392,17alpha,Chemical,...Effects of 17alpha-ethinylestradiol ( EE ) on the neutral ...
3392,ethinylestradiol,Chemical,...Effects of 17alpha-ethinylestradiol ( EE ) on the neutral and acidic biosyn...
3392,bi,Chemical,...ral and acidic biosynthetic pathways of bile salt ( BS ) synthesis were evaluated ...
3392,salt,Chemical,...nd acidic biosynthetic pathways of bile salt ( BS ) synthesis were evaluated in rats...
3393,s,Chemical,"...rol 7alpha - hydroxylase ( CYP7A ), and sterol 27 - hydroxylase ( CYP27 ), as wel..."
3393,l,Chemical,"...alpha - hydroxylase ( CYP7A ), and sterol 27 - hydroxylase ( CYP27 ), as well as ..."
3395,e,Chemical,"...hesis of cholate was reduced by 68 % in EE - treated rats , while that of chenode..."
3395,beta,Chemical,...recently identified Delta22 - isomer of beta - muricholate contributed for 5 ....
3395,muricholate,Chemical,...y identified Delta22 - isomer of beta - muricholate contributed for 5 ....
3402,e,Chemical,...sed by bile diversion and suppressed by EE ....
3403,17alpha,Chemical,...This study shows that 17alpha-ethinylestradiol ( EE )- induced intrah...
3403,ethinylestradiol,Chemical,...This study shows that 17alpha-ethinylestradiol ( EE )- induced intrahepatic cholestasi...
3403,bi,Chemical,...ve inhibition of the neutral pathway of bile salt ( BS ) synthesis ....
3403,salt,Chemical,...hibition of the neutral pathway of bile salt ( BS ) synthesis ....
3406,he,Chemical,"...The effects of helodermin , a basic 35 - amino acid pepti..."
3406,dermin,Chemical,"...The effects of helodermin , a basic 35 - amino acid peptide isola..."
3406,at,Chemical,...g on the possibility that activation of ATP sensitive K +( K ( ATP )) channels is ...
3407,vip,Chemical,...imately similar potency and duration to VIP ....
3413,hypertens,Disease,"... nifedipine , to study the clinical antihypertensive effects and adverse events during tr..."
3422,arrhythmic,Disease,...The mechanisms of proarrhythmic effects of Dubutamine...
3426,rash,Disease,"...nsciousness ) and delayed macro-papular rash appeared , whilst patient n degree 2 de..."
3426,heat,Disease,"... 2 developed a generalised sensation of heat , persistent pain at the site of inject..."
3429,h,Disease,...Risk of transient hyperammonemic encephalopathy in cancer p...
3429,mon,Disease,...Risk of transient hyperammonemic encephalopathy in cancer patients w...
3429,encephalopathy,Disease,...Risk of transient hyperammonemic encephalopathy in cancer patients who received continu...
3430,hyper,Disease,...tients who had 32 episodes of transient hyperammonemic encephalopathy related to cont...
3430,mon,Disease,...who had 32 episodes of transient hyperammonemic encephalopathy related to continuou...
3430,encephalopathy,Disease,...32 episodes of transient hyperammonemic encephalopathy related to continuous infusion of 5-flu...
3432,h,Disease,...Onset of hyperammonemic encephalopathy varied from...
3432,am,Chemical,...Onset of hyperammonemic encephalopathy varied from 0 ....
3432,mon,Disease,...Onset of hyperammonemic encephalopathy varied from 0 ....
3432,encephalopathy,Disease,...Onset of hyperammonemic encephalopathy varied from 0 ....
3436,infections,Disease,"... , 18 ( 56 %) occurred during bacterial infections and 14 ( 44 %) without infection occurr..."
3442,h,Disease,"...In conclusion , hyperammonemic encephalopathy can occur i..."
3442,mon,Disease,"...In conclusion , hyperammonemic encephalopathy can occur in patient..."
3442,encephalopathy,Disease,"...In conclusion , hyperammonemic encephalopathy can occur in patients receiving continu..."
3445,4,Chemical,...The effects of quinine and 4-aminopyridine on conditioned place pref...
3445,aminopyridine,Chemical,...The effects of quinine and 4-aminopyridine on conditioned place preference and cha...
3448,4,Chemical,"...5 , 25 and 50 mg / kg ) and 4-aminopyridine ( 1 and 2 mg / kg ), on c..."
3448,aminopyridine,Chemical,"...5 , 25 and 50 mg / kg ) and 4-aminopyridine ( 1 and 2 mg / kg ), on conditioned pla..."
3449,4,Chemical,...d ATP - sensitive K (+)- channels while 4-aminopyridine is known to block voltage...
3449,aminopyridine,Chemical,...ATP - sensitive K (+)- channels while 4-aminopyridine is known to block voltage - sensitive K...
3451,4,Chemical,"...ne - induced place preference , whereas 4-aminopyridine was ineffective ...."
3451,aminopyridine,Chemical,"... - induced place preference , whereas 4-aminopyridine was ineffective ...."
3454,4,Chemical,...olvement of quinine - sensitive but not 4-aminopyridine - sensitive K (+)- channe...
3454,aminopyridine,Chemical,...vement of quinine - sensitive but not 4-aminopyridine - sensitive K (+)- channels in morphine...
3455,4,Chemical,...s to be connected to both quinine - and 4-aminopyridine - sensitive K...
3455,aminopyridine,Chemical,...to be connected to both quinine - and 4-aminopyridine - sensitive K...
3458,f,Chemical,"...Nociceptin , also known as orphanin FQ , is an endogenous ligand for the orph..."
3458,no,Chemical,"...ous system ( CNS ). On the other hand , nocistatin is recently isolated from the s..."
3464,no,Chemical,...While nocistatin ( 0 ....
3468,nocicept,Chemical,... in the retention test were obtained in nociceptin ( 1 ....
3478,imp,Disease,"... , attenuated the scopolamine - induced impairment of spontaneous alternation and p..."
3478,alter,Disease,...ine - induced impairment of spontaneous alternation and passive avoidance behaviours ...
3480,no,Chemical,"...These results indicated that nocistatin , a new biologically active pep..."
3480,atin,Chemical,"...These results indicated that nocistatin , a new biologically active peptide , a..."
3487,s,Chemical,"...he antipsychotic agent , remoxipride [ (S)-(-)-3-bromo-N-[(1-ethyl-2-pyrrolidinyl..."
3489,ho,Chemical,... assessed by fluorescence microscopy in Hoechst 33342 - and propidium iodide stain...
3489,33342,Chemical,...d by fluorescence microscopy in Hoechst 33342 - and propidium iodide stained cell sam...
3491,ncq43,Chemical,"...catechol and hydroquinone metabolites , NCQ436 and NCQ344 , induced apoptosis in HL60..."
3491,ncq34,Chemical,"...d hydroquinone metabolites , NCQ436 and NCQ344 , induced apoptosis in HL60 and HBMP c..."
3491,p,Chemical,"...centration dependent manner , while the phenols , NCR181 , FLA873 , and FLA797 , ..."
3491,ols,Chemical,"...ration dependent manner , while the phenols , NCR181 , FLA873 , and FLA797 , and th..."
3491,n,Chemical,"... dependent manner , while the phenols , NCR181 , FLA873 , and FLA797 , and the de..."
3491,r,Chemical,"...ependent manner , while the phenols , NCR181 , FLA873 , and FLA797 , and the deri..."
3491,fl,Chemical,"...t manner , while the phenols , NCR181 , FLA873 , and FLA797 , and the derivatives ..."
3491,fla,Chemical,"...ile the phenols , NCR181 , FLA873 , and FLA797 , and the derivatives formed by oxid..."
3491,fla,Chemical,"... by oxidation of the pyrrolidine ring , FLA838 , NCM001 , and NCL118 , had no effec..."
3491,38,Chemical,"...oxidation of the pyrrolidine ring , FLA838 , NCM001 , and NCL118 , had no effect ...."
3491,n,Chemical,"...tion of the pyrrolidine ring , FLA838 , NCM001 , and NCL118 , had no effect ...."
3491,m00,Chemical,"...on of the pyrrolidine ring , FLA838 , NCM001 , and NCL118 , had no effect ...."
3491,ncl,Chemical,"...yrrolidine ring , FLA838 , NCM001 , and NCL118 , had no effect ...."
3492,ne,Disease,...No necrosis was observed in cells treated wit...
3492,ncq43,Chemical,...osis was observed in cells treated with NCQ436 but NCQ344 had a biphasic effect in bo...
3492,ncq34,Chemical,...served in cells treated with NCQ436 but NCQ344 had a biphasic effect in both cell typ...
3492,ne,Disease,...g apoptosis at lower concentrations and necrosis at higher concentrations ....
3493,p,Chemical,"...ells , leading to apoptosis , while the phenol metabolites were inactive ...."
3493,ol,Chemical,"... , leading to apoptosis , while the phenol metabolites were inactive ...."
3494,ben,Chemical,"...Similarly , benzene - derived catechol and hydroquinone..."
3495,n,Chemical,...ive metabolites and that the ability of NCQ436 and NCQ344 to induce apoptosis in ...
3495,43,Chemical,... metabolites and that the ability of NCQ436 and NCQ344 to induce apoptosis in HBMP...
3495,n,Chemical,...ites and that the ability of NCQ436 and NCQ344 to induce apoptosis in HBMP cells ...
3496,1-(1,Chemical,"...inary pharmacological investigations of 1-(1,2-dihydro-2-acenaphthylenyl)piperazine ..."
3496,2,Chemical,"... pharmacological investigations of 1-(1,2-dihydro-2-acenaphthylenyl)piperazine de..."
3496,dihydro-2-acenaphthylenyl,Chemical,"...harmacological investigations of 1-(1,2-dihydro-2-acenaphthylenyl)piperazine derivatives as potential aty..."
3496,piperazine,Chemical,"...ons of 1-(1,2-dihydro-2-acenaphthylenyl)piperazine derivatives as potential atypical antip..."
3496,psycho,Disease,...e derivatives as potential atypical antipsychotic agents in mice ....
3498,cho,Disease,...f a series of potential atypical antipsychotic agents based on the structure of 1-(...
3498,1-(1,Chemical,"...chotic agents based on the structure of 1-(1,2-dihydro-2-acenaphthylenyl)piperazine ..."
3498,2,Chemical,"...c agents based on the structure of 1-(1,2-dihydro-2-acenaphthylenyl)piperazine ( ..."
3498,dihydro-2-acenaphthylenyl)piperazine,Chemical,"...agents based on the structure of 1-(1,2-dihydro-2-acenaphthylenyl)piperazine ( 7 ) is described ...."
3499,"5-{2-[4-(1,2",Chemical,"...Compound 7e , 5-{2-[4-(1,2-dihydro-2-acenaphthylenyl)piperazinyl]e..."
3499,one,Chemical,"...razinyl]ethyl}-2,3-dihy dro-1H- indol-2-one , from this series showed significant a..."
3501,nitric,Chemical,...Sub - chronic inhibition of nitric-oxide synthesis modifies haloperidol - ...
3501,oxide,Chemical,...Sub - chronic inhibition of nitric-oxide synthesis modifies haloperidol - induce...
3502,ng,Chemical,"...RATIONALE : NG-nitro-L-arginine ( L-NOARG ), an inhibi..."
3502,nitro-l-arginine,Chemical,"...RATIONALE : NG-nitro-L-arginine ( L-NOARG ), an inhibitor of nitric-oxi..."
3502,l,Chemical,"...RATIONALE : NG-nitro-L-arginine ( L-NOARG ), an inhibitor of nitric-oxide s..."
3502,noarg,Chemical,"...RATIONALE : NG-nitro-L-arginine ( L-NOARG ), an inhibitor of nitric-oxide synthas..."
3502,nitric,Chemical,"...L-arginine ( L-NOARG ), an inhibitor of nitric-oxide synthase ( NOS ), induces catalep..."
3502,oxide,Chemical,"...ine ( L-NOARG ), an inhibitor of nitric-oxide synthase ( NOS ), induces catalepsy in ..."
3502,no,Chemical,"...an inhibitor of nitric-oxide synthase ( NOS ), induces catalepsy in mice ...."
3503,l,Chemical,... decrease after 2 days of sub - chronic L-NOARG treatment ....
3503,noarg,Chemical,...ecrease after 2 days of sub - chronic L-NOARG treatment ....
3505,do,Chemical,"...drugs such as haloperidol , which block dopamine receptors , also cause catalepsy ..."
3506,l,Chemical,...o investigate the effects of subchronic L-NOARG treatment in haloperidol - induce...
3506,noarg,Chemical,...investigate the effects of subchronic L-NOARG treatment in haloperidol - induced cata...
3507,l,Chemical,...nically ( twice a day for 4 days ) with L-NOARG ( 40 mg / kg i ....
3507,noarg,Chemical,...cally ( twice a day for 4 days ) with L-NOARG ( 40 mg / kg i ....
3511,l,Chemical,...RESULTS : L-NOARG sub - chronic administration prod...
3511,noarg,Chemical,...RESULTS : L-NOARG sub - chronic administration produced t...
3511,l,Chemical,...ic administration produced tolerance of L-NOARG and of haloperidol - induced cata...
3511,no,Chemical,... administration produced tolerance of L-NOARG and of haloperidol - induced catalep...
3511,g,Chemical,...inistration produced tolerance of L-NOARG and of haloperidol - induced catalepsy ...
3512,haloperido,Chemical,...date and accumbens nuclei compared with haloperidol and in the pedunculopontine tegmental ...
3513,l,Chemical,...pacta in both haloperidol - treated and L-NOARG - treated animals ....
3513,noarg,Chemical,...cta in both haloperidol - treated and L-NOARG - treated animals ....
3518,angina,Disease,"...SUBJECTS : 10 patients with stable angina , angiographically proven coronary arte..."
3550,pp,Disease,... pulmonary hypertension were classed as PPH ....
3551,antidepress,Chemical,"...en with special attention on the use of antidepressants , anorexigens , and amphetamines ...."
3551,ore,Disease,"...ntion on the use of antidepressants , anorexigens , and amphetamines ...."
3551,amphetamine,Chemical,"... of antidepressants , anorexigens , and amphetamines ...."
3552,sph,Disease,...es ( secondary pulmonary hypertension [ SPH ]). The use of anorexigens was common i...
3553,sph,Chemical,...l association with PPH as compared with SPH ( adjusted odds ratio for use > 6 month...
3560,sph,Disease,...ence of anorexigen use in patients with SPH also raises the possibility that these ...
3567,all,Disease,"...rosis , eosinophilia , skin reactions , allergic reactions other than thrombocytope..."
3567,reactions,Disease,"...osinophilia , skin reactions , allergic reactions other than thrombocytopenia , alopecia ..."
3567,transaminasemia,Disease,"...ther than thrombocytopenia , alopecia , transaminasemia , hyperkalemia , hypoaldosteronism , an..."
3568,he,Chemical,"...t given the extremely widespread use of heparin , some are quite common , particul..."
3568,in,Chemical,"...en the extremely widespread use of heparin , some are quite common , particularly ..."
3568,hit,Disease,"... , some are quite common , particularly HITT and osteoporosis ...."
3577,mood,Chemical,"...Hypercalcemia , arrhythmia , and mood stabilizers ...."
3581,al,Disease,"...parable lithium - treated bipolar normocalcemic patients , and group C2 , which in..."
3581,al,Disease,"...group C2 , which included bipolar normocalcemic patients treated with anticonvulsa..."
3581,mood,Chemical,...ic patients treated with anticonvulsant mood stabilizers ....
3586,ns,Chemical,"...NS - 718 , a lipid nanosphere incorporatin..."
3586,718,Chemical,"...NS - 718 , a lipid nanosphere incorporating amph..."
3587,d,Chemical,... ( amphotericin B-sodium deoxycholate ; D-AmB ) in vitro using renal cell culture...
3587,amb,Chemical,... amphotericin B-sodium deoxycholate ; D-AmB ) in vitro using renal cell cultures an...
3588,ns,Chemical,...Incubation with NS - 718 resulted in significantly less da...
3588,718,Chemical,...Incubation with NS - 718 resulted in significantly less damage o...
3588,d,Chemical,... tubular epithelial cells compared with D-AmB ....
