doc_id,word,label,context
5603,ccr2,Chemical,...Chemokine CCL2 and its receptor CCR2 are increased in the hippocampus follow...
5604,epileptogenesis,Disease,...urs after seizures and is implicated in epileptogenesis ....
5605,ccr2,Chemical,...CCR2 is a chemokine receptor for CCL2 and th...
5605,ccl2,Chemical,...CCR2 is a chemokine receptor for CCL2 and their interaction mediates monocyte...
5606,ccr2,Chemical,...In this work CCR2 and CCL2 expression were examined follo...
5606,ccl2,Chemical,...In this work CCR2 and CCL2 expression were examined following stat...
5608,saline,Chemical,...Control rats were injected with saline instead of pilocarpine ....
5613,ccr2,Chemical,...lterations to the cell types expressing CCR2 ....
5616,ccr2,Chemical,"...on , rats that experienced SE exhibited CCR2 - labeling in populations of hypertroph..."
5622,tnfalpha,Chemical,...uction reduces caspase - 3 activity and TNFalpha levels with preservation of cognitive f...
5643,tnfalpha,Chemical,"...d serum tumor necrosis factor - alpha ( TNFalpha ), hippocampal MT and malondialdehyde (..."
5644,gr,Chemical,...unteracted BCNU - induced inhibition of GR and depletion of GSH and resulted in si...
5644,tnfalpha,Chemical,...cant reduction in the levels of MDA and TNFalpha as well as the activity of caspase - 3 ...
5646,gr,Chemical,...ed hippocampal toxicity as it prevented GR inhibition and GSH depletion and counte...
5646,tnfalpha,Chemical,"...nd counteracted the increased levels of TNFalpha , MDA..."
5710,rejection,Disease,"...here were no significant differences in rejection ( acute and chronic ), graft failure or..."
5738,inflammatory,Disease,"...9 % reversal of hyperalgesia in the inflammatory and neuropathic models , respectively (..."
5739,antihyperalgesic,Disease,...iven alone ). CONCLUSIONS : The maximum antihyperalgesic effect achievable with nonsedating dose...
5770,ros,Chemical,...as to assess mitochondrial function and ROS production in an experimental model of ...
5771,cocaine,Chemical,...We hypothesized that cocaine abuse may lead to altered mitochondrial...
5779,chemotherapy,Chemical,...th acute leukemia presented with post - chemotherapy anemia ....
5788,normoalbuminuria,Disease,...em in patients with type 1 diabetes and normoalbuminuria did not retard the progression of nephr...
5788,microalbuminuria,Disease,... interstitial fibrosis independently of microalbuminuria in mice with streptozotocin ( STZ )- in...
5788,renin,Chemical,...trial showed that early blockade of the renin - angiotensin system in patients with t...
5792,age,Chemical,...Blocking studies using receptor for AGE siRNA and a specific inhibitor of Smad3...
5792,sirna,Chemical,...Blocking studies using receptor for AGE siRNA and a specific inhibitor of Smad3 ( SIS...
5792,sis3,Chemical,...RNA and a specific inhibitor of Smad3 ( SIS3 ) were performed in MMECs and in STZ - ...
5792,smad3,Chemical,...r AGE siRNA and a specific inhibitor of Smad3 ( SIS3 ) were performed in MMECs and in...
5792,egfp,Chemical,...etic nephropathy in Tie2 - Cre ; Loxp - EGFP mice ....
5794,smad3,Chemical,...pitation / Western blotting showed that Smad3 was activated by AGEs but was inhibited...
5794,ages,Chemical,...ting showed that Smad3 was activated by AGEs but was inhibited by SIS3 in MMECs and ...
5794,sis3,Chemical,... activated by AGEs but was inhibited by SIS3 in MMECs and in STZ - induced diabetic ...
5795,sis3,Chemical,"...al - time PCR further demonstrated that SIS3 abrogated EndoMT , reduced renal fibros..."
5797,sis3,Chemical,...Blockade of EndoMT by SIS3 may provide a new strategy to retard th...
5805,vegf,Chemical,...ase of tumor microvessel density and of VEGF expression ....
5814,ace,Chemical,"... , especially in elderly patients using ACE / ARB in combination with potassium spa..."
5814,arb,Chemical,...ecially in elderly patients using ACE / ARB in combination with potassium sparing a...
5827,aureus,Disease,...aureus susceptible to oxacillin ....
5856,insulin,Chemical,...e is associated with dysfunction of the insulin - receptor ( IR ) system followed by de...
5859,sad,Disease,"...in - induced ( STZ - icv ) rat model of sAD , tested by Morris Water Maze and Passi..."
5864,glucose,Chemical,...t of cognitive deficits associated with glucose hypometabolism in AD...
